Match,Venue,Times,Country,Against_Country,Scored_total,Player,Bat_Status_,Runs_scored,Ball_scored,scored_4s,scored_6s,scored_SR,Overs_Conseded,MOvers_Conseded,Runs_Conseded,Wickets_Conseded,NB_Conseded,WD_Conseded,ECO_Conseded
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Michael Leask,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,9.8
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Brad Wheal,0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,28.0,1.0,0.0,0.0,7.6
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Mark Watt,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0,2.0,0.0,1.0,8.5
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Christopher Sole,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,1.0,11.0
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Safyaan Sharif,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,2.0,0.0,3.0,10.5
Australia vs Scotland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 15, 08:30 PM LOCAL  ",Scotland,Australia, 186-5 (19.4 Ov) ,Chris Greaves,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Pakistan,Ireland, 106-9 (20 Ov) ,Shaheen Afridi,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,3.0,0.0,2.0,5.5
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Pakistan,Ireland, 106-9 (20 Ov) ,Haris Rauf,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,2.0,0.0,0.0,2.8
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Pakistan,Ireland, 106-9 (20 Ov) ,Abbas Afridi,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,1.0,0.0,0.0,4.2
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Pakistan,Ireland, 106-9 (20 Ov) ,Shadab Khan,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,2.0,10.3
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Pakistan,Ireland, 106-9 (20 Ov) ,Imad Wasim,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,11.0
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Mark Adair,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,1.0,0.0,1.0,6.0
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Joshua Little,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,5.7
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Barry McCarthy,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,3.0,0.0,1.0,3.8
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Benjamin White,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,5.5
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Curtis Campher,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,2.0,0.0,0.0,6.0
Pakistan vs Ireland,"Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida ","Jun 16, 10:30 AM LOCAL  ",Ireland,Pakistan, 111-7 (18.5 Ov) ,Gareth Delany,0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,19.0,0.0,0.0,1.0,10.4
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Sompal Kami,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,0.0,0.0,3.3
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Dipendra Singh,0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,22.0,2.0,0.0,0.0,6.3
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Rohit Paudel (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,2.0,0.0,0.0,5.0
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Lamichhane,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,2.0,0.0,1.0,4.2
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Kushal Bhurtel,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,0.0,2.0,5.5
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Nepal,Bangladesh, 106-10 (19.3 Ov) ,Abinash Bohara,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,10.0
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Tanzim Hasan Sakib,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,0.0,1.0,1.8
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Taskin Ahmed,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,1.0,0.0,1.0,7.2
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Mustafizur Rahman,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,3.0,0.0,0.0,1.8
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Rishad Hossain,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,5.0,5.0
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Shakib Al Hasan,0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,9.0,2.0,0.0,0.0,3.9
Bangladesh vs Nepal,"Arnos Vale Ground, Kingstown, St Vincent ","Jun 16, 07:30 PM LOCAL  ",Bangladesh,Nepal, 85-10 (19.2 Ov) ,Mahmudullah,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,7.5
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,Kingma,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,0.0,3.0,7.7
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,Aryan Dutt,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,0.0,1.0,7.7
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,van Beek,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,2.0,0.0,2.0,11.2
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,van Meekeren,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,1.0,0.0,2.0,12.3
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,Tim Pringle,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,1.0,0.0,0.0,10.2
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Netherlands,Sri Lanka, 201-6 (20 Ov) ,Bas de Leede,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,10.7
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Angelo Mathews,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,1.0,1.0,10.0
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Nuwan Thushara,0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,24.0,3.0,0.0,2.0,6.5
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Maheesh Theekshana,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,1.0,0.0,1.0,8.3
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Wanindu Hasaranga (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,2.0,0.0,0.0,6.2
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Dasun Shanaka,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,10.0
Sri Lanka vs Netherlands,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 16, 08:30 PM LOCAL  ",Sri Lanka,Netherlands, 118-10 (16.4 Ov) ,Matheesha Pathirana,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,1.0,4.0
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",New Zealand,Papua New Guinea, 78-10 (19.4 Ov) ,Southee,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,3.5
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",New Zealand,Papua New Guinea, 78-10 (19.4 Ov) ,Lockie Ferguson,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,2.0,0.0,2.0,2.8
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",New Zealand,Papua New Guinea, 78-10 (19.4 Ov) ,Ish Sodhi,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",New Zealand,Papua New Guinea, 78-10 (19.4 Ov) ,Santner,0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,29.0,2.0,0.0,1.0,7.9
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Kabua Morea,0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.0,2.0,0.0,0.0,1.7
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Alei Nao,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,7.3
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Assad Vala (c),0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Charles Amini,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Semo Kamea,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,0.0,0.0,7.7
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Chad Soper,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,14.0
New Zealand vs Papua New Guinea,"Brian Lara Stadium, Tarouba, Trinidad ","Jun 17, 10:30 AM LOCAL  ",Papua New Guinea,New Zealand, 79-3 (12.2 Ov) ,Norman Vanua,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Fazalhaq Farooqi,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,1.0,1.0,12.7
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Azmatullah,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,1.0,1.0,5.0,20.5
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Rashid Khan (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,0.0,0.0,1.0,11.2
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Naveen-ul-Haq,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,1.0,0.0,2.0,10.2
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Noor Ahmad,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,5.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 218-5 (20 Ov) ,Gulbadin,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 114-10 (16.2 Ov) ,Akeal Hosein,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,2.0,0.0,2.0,5.2
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 114-10 (16.2 Ov) ,Andre Russell,0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,17.0,1.0,0.0,0.0,7.3
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 114-10 (16.2 Ov) ,Alzarri Joseph,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,1.0,0.0,1.0,10.0
